test_seq_1\image_0150.png	50.3021	24.8083	404.0728	25.3264	39.1605	389.2971	-9.2339	19.5864	389.2958	-27.2162	6.1085	390.6167	18.4895	-24.7549	392.4171	13.4164	-50.3602	388.7083	9.7306	-66.1309	387.0021	40.7355	-26.0457	398.3629	45.1417	-58.5632	399.5765	48.8663	-77.6031	397.2920	62.2957	-18.5761	401.1592	68.6744	-46.4673	402.6454	72.6728	-64.4273	403.0942	84.3181	-4.5372	405.7547	99.3867	-22.2268	407.8969	108.4839	-34.4911	406.6918
test_seq_1\image_0151.png	51.2402	24.3117	403.6042	24.7378	38.5499	388.5753	-8.2816	18.9436	389.8550	-27.5686	5.1092	389.9651	18.9224	-27.8485	391.3475	14.7085	-53.0117	386.1477	12.4876	-68.8174	386.4044	42.4731	-28.3442	398.9137	46.0584	-61.5617	397.0194	49.4165	-80.7765	396.9704	63.7059	-21.0859	402.4185	69.7966	-49.4283	401.9658	71.8994	-66.9038	401.7845	86.0078	-5.8611	405.6723	99.5480	-24.5969	409.8525	108.3440	-38.3746	408.2998
test_seq_1\image_0152.png	50.8399	24.5701	403.4897	26.3603	39.0362	389.5104	-8.6374	19.0386	389.7095	-26.8632	5.3676	391.6926	19.1251	-25.3494	392.5347	14.9957	-51.6072	387.8633	13.7813	-67.9857	386.8796	41.9313	-26.7393	399.2095	47.1059	-59.5561	397.2066	49.1631	-78.8550	395.1440	63.1496	-19.1109	401.2885	70.0555	-47.5062	400.4754	73.5218	-65.5315	401.7407	85.0096	-5.3320	405.6606	99.8834	-24.4656	408.8198	107.7135	-37.8431	407.9865
test_seq_1\image_0153.png	51.8131	25.4687	404.1047	25.5994	38.8203	388.6789	-7.7848	18.5808	389.4978	-26.6575	4.7202	390.1030	20.0782	-26.3733	391.8024	16.7413	-52.8875	386.9951	14.9187	-70.5618	386.8091	42.8232	-27.6504	400.4799	47.5004	-61.5248	395.9428	49.9730	-80.7553	393.9663	63.6974	-19.8618	401.3307	69.6285	-48.0878	400.2604	72.7463	-66.2754	400.7742	85.1966	-5.9816	405.4061	99.9472	-25.4967	408.5480	107.8840	-38.9048	408.9120
test_seq_1\image_0154.png	51.6406	22.7845	403.6200	26.6402	36.5545	389.7385	-6.0288	16.3882	390.7599	-22.2002	0.1383	387.7038	20.3754	-28.7933	390.4817	20.1995	-55.6584	383.6060	18.9503	-70.3485	375.8773	44.1265	-29.1838	399.0466	49.7779	-60.7843	392.4627	51.4392	-78.1976	382.7198	64.4736	-20.7125	402.0107	68.3432	-49.5795	398.9740	72.0712	-68.7933	394.2943	84.8201	-7.6151	405.8986	98.0496	-27.8341	408.5501	105.2862	-43.1022	409.3000
test_seq_1\image_0155.png	49.9550	22.2753	408.2217	26.3497	32.8496	389.6352	3.8664	5.6481	380.5171	2.0821	-12.9919	369.1221	23.8769	-30.0624	391.8874	27.0229	-54.9825	377.7058	27.1965	-62.5200	365.1630	44.6848	-32.9305	401.6033	49.2165	-61.1307	390.0233	52.0613	-76.5381	381.5903	62.4414	-22.0276	403.7098	66.5661	-48.6350	397.9623	67.6955	-66.4912	389.2498	79.3430	-10.7481	405.5984	85.9027	-30.9652	403.8758	89.2498	-43.6329	389.9918
test_seq_1\image_0156.png	50.4948	25.0922	412.6297	30.2371	33.9982	393.2097	7.7856	5.2684	390.2059	8.0308	-15.0091	384.6155	20.4687	-23.8487	398.0940	21.5693	-44.4445	380.2187	20.5702	-43.5058	377.6286	38.6393	-26.0200	399.8552	38.2992	-50.4820	380.8930	36.7982	-56.5135	365.7994	56.4823	-20.4281	403.8521	53.1585	-44.5077	387.5254	50.3991	-53.7337	370.1411	71.6049	-11.9399	408.0688	69.5452	-32.8672	402.4142	68.1664	-45.6324	392.4337
test_seq_1\image_0157.png	50.7751	26.6759	412.0909	30.8328	34.8529	392.9314	11.2014	5.2001	389.1422	12.0191	-11.2115	386.2833	22.6176	-20.9759	393.2655	25.3240	-41.7761	372.8854	26.0208	-48.3629	366.8016	42.0697	-23.7820	398.3341	42.3619	-48.0356	374.8543	40.7692	-57.3771	356.9018	58.1963	-17.8699	401.6718	57.5259	-42.5458	383.4689	54.0570	-53.7596	362.1502	72.4544	-8.6388	406.9356	71.3279	-30.8313	396.1033	69.9393	-40.3632	381.8360
test_seq_1\image_0158.png	50.1330	28.0242	411.6681	30.4949	36.4240	393.6292	10.7681	6.0077	389.9550	11.3929	-10.6039	386.6178	21.9074	-18.8531	392.4530	23.6058	-40.2390	372.0147	24.5845	-47.9012	363.9514	41.6810	-22.0424	397.1055	42.3592	-46.1524	374.0757	40.8713	-55.4485	357.8317	57.5662	-14.8935	401.1047	57.4966	-38.6630	383.7821	54.0844	-50.4448	368.9270	71.5185	-6.6473	404.8885	70.5080	-26.3946	396.1418	69.8844	-36.2322	384.3256
test_seq_1\image_0159.png	48.9148	28.4594	412.0768	29.0381	36.1436	391.8078	9.5818	6.0366	386.5247	10.5455	-12.2511	382.5195	18.5633	-19.2270	389.7551	21.8588	-40.2423	369.9104	22.5033	-48.3008	362.7089	37.7388	-21.3840	396.2397	38.8088	-46.5860	371.5193	38.4009	-56.5683	357.0319	55.4066	-15.4009	400.4651	54.8042	-39.4741	381.7429	50.9716	-50.8592	365.4365	69.8122	-7.4117	404.3602	68.3764	-25.8996	396.0489	65.1523	-38.3430	381.7581
test_seq_1\image_0160.png	47.3025	26.4665	410.6766	29.0622	35.5952	392.0198	9.7174	3.2657	385.0055	11.1641	-13.1291	382.2513	13.5910	-21.6701	387.5609	20.3607	-41.8557	370.7440	20.2444	-51.8131	364.7094	35.5970	-24.8279	393.7299	35.7641	-50.1254	370.2869	35.7094	-60.5326	360.4900	52.6810	-18.7375	397.3295	51.8174	-42.2380	377.9119	47.6980	-55.5837	363.5102	67.5399	-9.3573	402.6725	66.1732	-28.6972	394.3869	61.6861	-42.7839	377.3947
test_seq_1\image_0161.png	46.1924	26.2613	409.8095	25.8554	33.5650	390.0694	6.5183	-0.7799	389.8135	6.9483	-17.9914	385.9172	19.9424	-24.0869	395.5576	19.5355	-38.6809	373.4440	19.1968	-40.0838	362.7633	36.3420	-25.6300	397.4537	36.1840	-43.8851	373.4525	32.8365	-48.6925	345.1039	51.1144	-19.8867	400.4012	51.1093	-39.6702	379.7682	46.5450	-47.6020	359.5954	67.9682	-9.1107	403.9829	67.0006	-28.1726	394.8013	64.3774	-39.2461	381.3909
test_seq_1\image_0162.png	45.6906	23.9167	410.9606	26.5067	33.8060	391.3919	7.7785	0.2054	390.8053	6.4991	-21.4935	389.0462	19.5198	-25.3654	400.2418	20.6884	-36.2168	385.3480	18.8852	-31.6905	382.8996	39.4791	-25.1468	404.1648	41.1526	-37.9908	383.9087	41.1055	-33.3259	380.8523	55.8004	-17.6918	404.4551	59.3728	-31.9312	391.7340	57.5359	-30.3549	386.6928	69.9828	-7.9120	408.8330	70.6798	-22.2463	403.8064	71.0029	-25.4051	397.0762
test_seq_1\image_0163.png	45.4555	21.4422	412.3813	23.9724	32.0590	390.2468	7.4711	-5.2563	391.5299	10.1856	-25.2551	388.7719	23.5237	-28.2501	401.4781	29.0463	-37.2357	385.1794	25.8554	-32.0493	387.0770	42.4804	-25.0041	404.5605	48.2684	-32.0841	386.7445	44.4670	-21.1326	384.8323	57.6102	-14.8888	406.6250	62.5350	-25.3473	392.0058	61.0815	-14.9778	392.2038	70.3842	-7.3251	412.3152	73.1049	-17.2957	407.5033	73.9644	-11.4571	404.3127
test_seq_1\image_0164.png	45.3964	24.6706	411.6602	24.3699	33.3246	391.6096	8.3343	0.5669	391.0385	9.6559	-16.3601	387.8359	24.5051	-20.7055	396.7308	25.1269	-24.9799	382.5611	24.3347	-15.9674	383.7165	42.4508	-17.3476	400.9258	44.5976	-17.9931	382.3204	43.2795	-7.2365	382.6613	58.1881	-8.7905	402.7714	62.1812	-12.2405	389.2678	59.8231	-3.2880	387.1974	71.9406	-3.2282	409.5208	72.3742	-8.0223	402.8039	73.3964	-2.6599	401.4475
test_seq_1\image_0165.png	45.7686	24.0251	410.6819	24.5376	35.4756	390.1197	6.4704	11.0399	385.7097	6.8128	-2.5089	381.6344	20.9456	-10.6721	385.4457	20.5264	-11.9231	372.9848	21.1063	-1.6042	372.2755	38.8543	-9.6153	388.8739	39.2038	-4.6444	369.5594	38.7358	6.3590	374.4774	55.0692	-2.0519	389.9605	56.7944	0.0874	377.0761	55.5817	9.6540	380.1042	68.5434	0.8052	397.5008	70.6603	0.3228	385.2875	70.3316	7.5968	386.4021
test_seq_1\image_0166.png	44.3053	23.3282	408.7357	24.0417	34.0652	388.8950	7.2193	8.2395	383.3424	7.5479	-4.0831	378.3844	16.6340	-14.7294	382.2424	18.9410	-15.9040	371.7324	18.7555	-3.4605	372.5331	35.9913	-13.4170	388.1230	38.0151	-8.6807	370.2704	36.3248	4.9854	372.4785	53.6012	-5.3408	389.2166	54.9196	-3.3011	376.1710	54.0505	7.6021	377.5009	67.5356	-0.6923	397.9972	69.3489	-1.4630	385.1442	69.5888	5.4153	383.3679
test_seq_1\image_0167.png	43.1202	21.1991	408.1944	22.9889	31.4908	387.2442	9.8663	2.4957	380.4512	14.2391	-7.3816	376.7788	15.2606	-20.7852	384.7660	17.2678	-24.1150	375.2620	16.5111	-11.2789	371.9530	35.9104	-19.0090	388.8683	39.9204	-13.3135	372.5832	36.3528	2.3159	372.5735	52.1794	-10.1085	392.5775	57.6138	-8.3102	378.5235	54.9411	4.9156	379.1623	65.9355	-3.6919	399.4210	68.9606	-7.1102	386.7498	70.2691	7.2723	394.5138
test_seq_1\image_0168.png	39.8361	16.1742	407.5302	24.2520	27.7370	387.5703	11.1060	-7.5081	380.3940	15.7306	-17.4040	377.0463	15.8758	-30.6056	388.6479	16.7791	-33.5328	378.2405	15.9678	-21.9698	375.2185	35.8832	-27.0312	391.3752	39.2278	-23.6324	375.4888	35.1131	-6.2754	373.8527	52.1736	-17.7209	395.3416	56.3378	-18.4618	380.1929	52.5191	-3.6589	379.6253	66.9492	-7.1630	402.3283	69.1345	-14.7320	394.2854	70.0387	-0.0671	393.4355
test_seq_1\image_0169.png	44.5499	19.3547	411.0844	24.4448	27.5441	388.3589	5.9078	-5.1627	386.5160	7.4205	-22.2060	384.1500	17.1070	-28.3905	400.2928	16.0444	-39.1177	385.9850	14.2981	-32.4186	379.9114	35.3487	-29.7653	404.4684	33.0111	-41.4209	384.4112	32.1923	-29.4555	376.6306	55.2728	-20.7250	405.9893	52.1035	-34.4652	387.3083	48.7102	-27.9094	382.3991	66.6991	-12.7113	405.9971	67.4303	-25.2763	398.8784	68.0807	-25.0462	394.4821
test_seq_1\image_0170.png	42.8001	18.6128	409.8430	19.7935	26.2912	389.7832	-2.4823	-6.7617	394.3590	-3.3957	-24.2433	387.7442	13.7546	-32.7500	399.6855	14.2527	-55.0316	386.6776	13.4769	-58.8973	374.9397	32.3258	-36.1817	402.6634	31.0965	-59.4759	383.6417	29.3695	-64.0437	367.1555	50.8756	-28.5797	404.9415	48.3642	-52.2442	388.5103	47.6640	-61.3085	371.0278	66.7297	-20.7487	404.8905	64.7091	-39.9339	399.8391	62.9261	-49.4605	389.4662
test_seq_1\image_0171.png	44.8663	15.3858	408.1945	23.0094	32.9180	392.9244	-10.6784	15.4149	395.3761	-25.2509	-3.4542	386.2441	7.9089	-32.1892	398.5351	4.8039	-55.7855	387.7521	1.8673	-69.6797	376.8187	29.4831	-34.6806	402.1234	29.2138	-62.1466	381.6188	29.0548	-80.3750	376.5657	51.2305	-27.8649	403.5817	51.6248	-54.8540	388.4429	50.8486	-70.1688	380.7070	72.9743	-17.9192	407.9067	81.0945	-39.5327	401.8464	84.9220	-52.0588	393.3126
test_seq_1\image_0172.png	45.2340	18.8465	408.5699	21.6216	37.0454	394.1275	-12.7338	21.7770	394.1777	-32.7340	7.3120	383.5549	8.1640	-29.3021	394.4109	4.2807	-53.3604	382.9842	2.4334	-68.0858	375.2040	31.7458	-30.3162	401.0632	32.1764	-60.8995	384.5908	34.0021	-79.0774	377.5910	53.3323	-23.5658	402.6358	54.0577	-51.1650	390.0162	57.8362	-69.2259	385.2271	76.8285	-11.9107	405.9594	87.2059	-30.5903	400.1010	93.7208	-44.4118	390.7401
test_seq_1\image_0173.png	44.2943	22.6536	406.7609	20.0099	40.0327	393.8288	-17.7923	28.3537	388.4064	-38.7849	19.2764	377.5373	10.1410	-25.0741	391.8937	4.8481	-50.8177	382.6016	0.8216	-66.3744	377.0724	34.8017	-26.8572	398.3386	39.0780	-57.5345	384.4408	40.5607	-78.5222	379.1440	56.5286	-19.6076	399.5806	60.5928	-47.9848	392.4145	62.9576	-65.8777	385.3630	80.6075	-5.2510	404.8768	94.1173	-21.3308	397.4478	103.7773	-32.2693	390.1291
test_seq_1\image_0174.png	44.5696	22.1966	405.8362	18.5043	41.0676	391.7608	-17.7122	31.7217	384.3152	-38.0320	25.9083	372.2177	10.7534	-26.5856	390.1455	3.9565	-52.1513	381.5840	-1.4777	-68.2211	377.6206	36.2210	-27.1923	398.2838	39.5031	-61.4420	385.6300	42.4617	-80.0568	379.5755	57.4004	-20.6429	397.0921	62.8237	-49.2985	390.5963	66.0338	-66.6197	387.2610	81.8967	-5.0864	401.6179	97.3259	-19.1982	397.7435	109.9068	-31.1721	390.6699
test_seq_1\image_0175.png	46.6821	16.8247	403.7456	22.8892	37.1691	389.9708	-7.0945	29.8617	376.7175	-24.2749	23.7088	362.2438	11.9140	-32.1837	390.0136	3.6945	-57.0027	381.1422	-0.6096	-72.6044	377.1378	38.1171	-33.3157	395.9496	43.3399	-65.1033	381.6047	47.6458	-83.7285	373.3285	58.6795	-28.1725	394.1040	67.4894	-53.5988	382.9153	71.6543	-68.5773	370.9280	81.3937	-12.4797	394.7807	88.9287	-21.8383	381.8022	93.4436	-27.3145	356.9893
test_seq_1\image_0176.png	43.1608	17.9816	409.7590	19.8323	25.7794	391.4459	-6.6956	1.4229	392.1042	-13.8834	-18.5355	381.3809	21.0112	-29.9343	404.1931	26.8043	-38.7679	386.6123	25.2578	-36.3661	385.3136	38.0990	-22.6251	406.0454	40.7005	-23.1001	387.4737	38.6873	-7.0068	388.5894	54.1697	-13.5468	404.2778	58.1584	-13.5524	389.0810	55.6212	-1.7296	391.3874	71.6377	-9.0553	407.6716	73.1041	-11.9297	398.4715	74.7032	-0.7290	400.5628
test_seq_1\image_0177.png	42.9658	17.7633	409.9666	18.1574	26.6634	391.6433	-7.1724	0.4552	394.3560	-14.7822	-18.6344	385.9967	21.3209	-30.9610	402.5172	27.5183	-38.7918	383.1534	24.5828	-34.7472	381.8217	38.6672	-22.0082	404.5981	40.7886	-20.9647	386.8376	37.9810	-5.6092	388.1577	54.7998	-13.2716	403.1302	57.1650	-11.6479	388.6882	54.2507	-0.8533	390.2764	72.4029	-9.3206	405.9999	73.8275	-9.8718	397.5915	73.9972	0.3371	400.9135
test_seq_1\image_0178.png	43.3445	17.9794	411.4793	19.1465	26.8682	392.2947	-6.5595	0.6188	394.6004	-13.5582	-17.7677	385.8269	20.1793	-26.5108	399.2482	22.1757	-29.4902	382.9647	19.4176	-14.7163	389.6996	37.6551	-18.6847	404.2968	39.3717	-16.2685	383.8925	36.3900	-1.7756	389.2669	54.7325	-11.2920	402.4256	56.4258	-10.2096	387.9597	54.2849	0.2100	391.8008	71.4188	-8.5204	407.0446	73.4733	-11.4755	398.6496	73.5558	-2.5449	397.8797
test_seq_1\image_0179.png	42.4238	16.6586	412.2004	19.8432	27.0431	392.7700	-4.0023	0.6713	393.1882	-4.5385	-19.5879	383.2266	19.2699	-25.6560	397.7452	22.4779	-25.3751	385.9333	20.5605	-12.4003	388.2379	38.6723	-22.2334	400.8686	40.1682	-18.5834	383.8538	38.7292	-2.7709	388.2160	54.1765	-15.3842	403.4376	58.3127	-13.6913	389.2161	56.3540	-1.0570	392.3366	70.9326	-12.9977	412.1145	74.5971	-18.0139	401.6257	75.1669	-5.9190	401.2711
test_seq_1\image_0180.png	51.4731	20.0501	406.6870	27.2007	38.7827	386.6555	-1.3874	21.6805	381.2396	-19.1547	-3.2639	381.1150	18.5548	-29.1872	385.7047	13.7540	-53.2275	378.5193	13.2664	-68.8930	384.4764	42.6096	-32.1438	395.8293	44.1863	-56.1502	371.2881	43.8698	-67.4032	347.4515	61.6897	-25.2411	401.4964	64.0482	-50.5778	386.7513	61.7914	-66.5592	370.9870	83.5939	-15.4625	411.8205	90.7766	-36.6517	419.5853	93.4734	-49.8529	415.7139
test_seq_1\image_0181.png	49.1672	19.9058	406.4156	23.5146	34.3431	385.2616	-6.8052	8.0017	387.1166	-19.1132	-15.0108	385.4260	22.6642	-33.6403	393.3750	26.5176	-60.1182	388.4349	27.1534	-75.5217	384.5553	43.9079	-25.1908	393.7668	50.1431	-19.2986	367.5865	48.6780	-4.8141	363.9321	62.3279	-18.6610	396.0076	65.0047	-19.9735	378.0182	64.2976	-6.6635	369.9863	82.4833	-15.7283	410.9955	91.3333	-33.1938	415.6489	98.2310	-48.4719	417.3592
test_seq_1\image_0182.png	49.5965	19.3045	405.7519	24.9439	34.3551	386.9276	-5.3629	8.5564	390.1034	-18.5401	-14.4073	386.5070	22.4662	-31.0284	392.8686	28.4012	-57.9685	389.5063	30.6923	-72.8185	383.6131	42.6949	-20.9553	392.5494	47.8420	-12.8094	370.8354	45.3375	5.2836	370.2568	59.5121	-16.8629	392.6480	62.9195	-12.8924	378.1115	58.9327	4.4750	381.0350	82.0854	-15.6252	409.8512	91.7170	-36.5774	416.6075	97.1707	-48.4922	415.2202
test_seq_1\image_0183.png	48.2871	20.2994	404.5155	23.6383	30.4703	387.0859	-5.0028	4.3073	392.8861	-15.1319	-17.6875	391.4658	25.4528	-29.7233	390.3014	32.4588	-50.6508	370.2582	31.9128	-56.2830	356.0865	43.9556	-17.4365	388.7746	48.1450	-5.5206	369.3870	44.8387	10.3847	376.4836	60.2675	-13.1764	389.8622	63.9057	-6.5528	377.5263	59.4695	10.3501	383.8786	85.3448	-15.0946	410.9987	94.0736	-36.3128	411.0554	98.0217	-46.7055	404.3303
test_seq_1\image_0184.png	46.5696	14.7459	403.7608	20.9149	27.0329	388.5504	-3.3862	0.6501	396.6873	-9.9253	-20.5170	394.6534	24.7841	-18.9976	386.2220	26.7352	-13.4178	369.5292	27.3829	-3.4783	369.7613	43.0451	-21.7276	388.5065	46.7420	-13.9726	369.8309	41.1746	3.2162	371.6859	59.4632	-19.9821	393.0546	61.2565	-17.2930	375.4694	60.2582	-4.6772	374.8916	84.2879	-16.1765	410.3919	92.5477	-35.2374	411.0062	98.9101	-49.8459	400.0813
test_seq_1\image_0185.png	46.1294	16.4717	404.7094	22.0175	29.4015	389.4785	-3.2010	1.8238	394.5022	-9.6057	-19.9094	390.0938	22.2412	-19.8247	385.9391	24.3405	-17.6767	371.2610	25.1962	-6.9544	372.2050	39.9222	-23.3732	392.4639	43.4919	-23.8182	370.0483	35.9824	-1.4603	370.8170	60.2879	-21.5148	398.4588	60.5797	-30.6969	374.0088	57.3448	-19.3815	373.7806	79.4396	-13.1623	408.6140	90.0976	-33.9372	411.3498	95.5281	-47.0254	404.2912
test_seq_1\image_0186.png	51.8660	17.9559	403.4475	32.0307	36.0947	388.5057	11.2459	19.2953	367.5251	6.1907	4.5269	348.1978	20.0473	-24.6567	378.2548	21.0754	-33.8919	362.3490	22.0571	-29.3966	361.2701	41.4443	-31.8274	393.6766	43.5800	-56.4142	378.1082	43.2435	-66.9132	364.2433	59.7402	-23.2406	399.8602	61.8787	-48.4195	394.0546	60.0629	-64.1591	374.4891	81.4189	-15.2976	410.1930	90.0379	-35.0946	411.6270	95.0033	-47.9800	403.0586
test_seq_1\image_0187.png	54.8744	21.6803	405.5764	37.8743	42.0407	387.6020	23.9538	31.0894	366.6385	23.4274	21.9352	350.9759	19.0307	-24.6985	381.4822	16.6602	-49.3739	366.8503	13.1917	-59.4161	356.4265	42.0210	-30.5732	393.0241	43.7156	-62.6270	382.6974	47.4049	-80.7497	378.5978	61.1529	-23.9530	400.0713	62.8870	-52.8730	394.0943	62.7363	-69.8727	382.3323	83.3373	-16.1377	410.4026	90.8997	-35.8356	410.7417	94.0583	-49.2780	406.1122
test_seq_1\image_0188.png	55.7360	22.5514	402.3205	41.5194	43.0885	383.7911	24.3735	36.9511	355.8164	21.4206	30.7222	343.0849	20.9638	-24.0291	377.9653	16.6745	-48.2195	366.7049	11.4159	-61.4636	355.6529	44.2329	-29.8802	392.9881	45.4029	-61.4215	382.5993	46.6294	-81.8476	378.2146	63.6602	-22.0439	398.4869	65.1941	-51.7005	393.4055	65.2553	-69.9189	388.6528	85.7395	-14.5920	409.1309	89.8185	-33.0570	409.1080	94.0142	-47.3734	406.7155
test_seq_1\image_0189.png	54.7925	23.3920	399.0768	34.6627	43.3807	370.9554	14.5606	37.1205	350.9029	3.2755	29.0314	337.2965	20.7867	-23.0044	377.3721	16.0369	-49.5046	365.9426	11.0653	-61.1060	357.8716	44.1322	-27.8393	392.0573	44.9506	-61.9694	385.3972	46.9755	-80.9780	381.1495	63.1474	-20.1261	396.6172	65.6636	-50.9583	394.8438	65.5539	-68.5695	390.0423	85.4412	-12.1028	407.1204	91.7276	-30.9413	409.7690	95.3555	-43.4316	407.4546
test_seq_1\image_0190.png	53.6649	23.9584	398.8647	30.6471	43.3284	375.1674	3.0084	30.3170	366.3906	-16.0255	10.6015	355.9926	19.3748	-27.0341	374.4265	14.5376	-51.5275	363.2524	10.9448	-63.7854	360.3914	42.1867	-28.5937	390.5974	44.4712	-61.3247	381.7694	45.8565	-79.2050	380.8262	62.8276	-22.5493	396.2386	64.8470	-50.9373	396.5117	64.4918	-68.8774	390.8296	85.8595	-12.2071	405.7575	91.3639	-31.9374	409.3569	96.0795	-44.8872	408.5852
test_seq_1\image_0191.png	52.7261	24.2858	397.8168	30.1253	40.7890	377.4435	-0.8457	24.8616	372.5548	-16.0362	3.6455	367.2467	17.7307	-25.8408	377.2497	15.1527	-50.9262	366.1205	12.0076	-62.9761	363.1679	40.4085	-26.4772	390.4748	44.1595	-59.9572	385.8309	45.9870	-77.2827	383.5797	61.2988	-20.0589	395.6255	63.8684	-46.9260	395.1166	64.3734	-64.7016	392.4092	82.6372	-9.8735	403.9646	89.0954	-29.2043	408.9017	93.8502	-44.5765	409.1322
test_seq_1\image_0192.png	51.7290	23.5838	397.9906	28.2941	38.8756	379.3370	-2.1476	18.7228	379.2129	-16.0112	-1.6068	377.3112	17.7786	-25.8092	380.4263	15.2387	-54.3933	371.2841	11.8699	-66.1179	366.1976	41.8921	-29.7473	392.2638	45.5632	-62.0136	383.8697	46.9940	-79.7725	380.5786	62.1597	-21.7771	396.8767	65.5144	-49.3050	394.3876	64.6883	-67.5421	389.3980	82.3154	-10.7484	403.1996	89.9233	-31.9412	408.0780	93.3443	-47.3931	406.4882
test_seq_1\image_0193.png	51.5270	21.4194	398.0824	26.7263	35.8990	382.0558	-4.0553	13.0702	383.7722	-17.1500	-8.2625	383.1700	19.8508	-28.0228	383.6846	18.7874	-53.5371	373.3369	17.9876	-69.1553	379.1740	45.2602	-29.5231	391.1375	51.0855	-56.8602	372.5183	52.5347	-71.7230	359.5654	64.7229	-22.5064	395.2862	68.9742	-45.0810	382.5736	69.9164	-58.5293	363.5800	83.7145	-12.4489	403.4252	92.4880	-31.2518	404.7337	97.2292	-45.3957	396.8488
test_seq_1\image_0194.png	48.8259	21.4141	398.8283	25.3059	33.8222	383.8437	-4.4949	9.7891	388.6372	-15.9992	-11.3101	390.7860	20.8060	-28.8129	389.6179	18.2523	-54.4871	379.6714	17.8426	-70.2472	383.1852	44.1731	-29.7364	392.8737	45.2709	-52.7965	370.6672	43.9077	-64.9275	352.0496	60.3744	-19.8976	391.0063	64.6422	-34.8864	363.0067	61.0897	-44.4474	343.1541	78.0942	-7.1296	394.6120	81.2978	-17.5325	379.5912	83.3243	-23.3676	359.0281
test_seq_1\image_0195.png	43.3971	17.8736	400.1841	17.5085	29.7467	383.9534	-9.0150	-0.5185	393.9228	-18.4552	-20.6950	395.3850	20.6720	-35.5482	393.9917	21.7076	-60.5912	385.2583	23.3194	-75.4727	384.2041	38.6592	-23.5394	393.4894	41.6871	-19.3914	369.4329	38.5727	-4.4108	373.2551	57.6008	-13.3141	390.5233	57.9802	-8.3741	374.6627	54.9541	6.5691	374.0663	74.7825	-7.0776	394.0823	77.9196	-9.3122	384.7341	74.7903	1.7864	387.0172
test_seq_1\image_0196.png	42.5466	15.6062	400.7753	15.9028	26.3083	386.5276	-11.0108	-5.0772	397.7997	-18.2214	-22.3373	399.3276	21.3417	-37.5970	397.0805	23.0147	-60.1882	387.1101	25.8538	-72.8845	383.5736	37.1883	-24.6242	394.7583	38.1002	-18.6701	375.3628	35.0805	0.0878	380.1927	55.4348	-15.5821	392.2258	52.7157	-11.7383	377.8795	52.0939	2.9620	382.7125	73.6857	-9.6818	398.0484	77.3121	-14.7721	385.3271	79.0569	-10.3750	384.3201
test_seq_1\image_0197.png	45.1813	17.7508	403.5450	17.5950	24.5719	388.1231	-10.1616	-5.4975	401.2084	-18.9193	-24.7162	401.0991	20.4417	-35.6049	398.4787	22.8468	-57.4222	387.5887	26.4232	-67.5859	383.7649	38.8404	-21.5504	395.1131	37.4640	-16.5900	377.8727	34.3441	2.3867	380.4159	56.6283	-14.9182	392.5338	53.0950	-12.5053	381.4135	49.6545	3.5071	384.7311	76.8670	-13.3974	399.1689	80.8555	-23.0377	388.0953	82.5438	-26.6525	376.5220
test_seq_1\image_0198.png	45.0661	17.7789	404.9624	17.6233	24.5950	389.0196	-11.6606	-6.9173	401.2343	-19.0878	-25.0372	400.1841	20.2154	-35.5742	398.2082	22.5865	-56.9405	387.0857	24.9035	-64.9532	381.9754	38.7175	-21.5334	395.3620	37.0373	-14.6903	378.0352	34.8483	2.5737	380.7588	56.7560	-15.6193	393.5206	54.5646	-13.4295	382.3233	49.7701	3.5601	386.2072	77.9815	-14.8489	404.1942	83.0648	-28.2875	387.7670	86.3785	-36.2748	381.3063
test_seq_1\image_0199.png	45.9174	18.9843	405.9180	19.9428	26.6109	388.2638	-9.7709	-1.1378	398.5312	-18.3632	-20.7593	396.1845	20.6409	-32.9846	398.7181	22.8701	-55.7777	385.0403	25.0969	-65.2953	379.3950	39.0785	-20.4367	394.1834	39.6067	-14.1106	376.5228	36.8218	3.0513	379.9962	56.5625	-16.4798	393.8041	56.1219	-13.6597	382.7676	50.8502	2.3786	388.1578	79.4955	-16.2896	407.3386	86.5683	-34.0738	393.2489	90.4903	-41.6185	390.0683
test_seq_1\image_0200.png	45.9026	19.5303	405.4554	20.5138	27.4534	388.8447	-10.5547	0.3834	397.3976	-19.7387	-19.3587	391.3512	19.7855	-35.3582	398.4005	22.9415	-58.6005	385.7515	24.2453	-68.5351	376.4782	38.9895	-21.1432	393.5826	39.3681	-13.8842	377.0710	37.0809	5.3077	379.8989	56.8176	-16.7767	393.6930	54.5598	-13.0803	381.9067	50.0811	5.4893	387.3081	79.6968	-18.1180	407.4136	87.6655	-35.8876	397.6618	92.0853	-45.9563	394.4225
test_seq_1\image_0201.png	46.5792	20.8810	407.8801	20.7450	27.9158	388.8722	-11.2721	2.8632	395.6523	-21.7322	-16.8539	389.8501	19.8627	-35.3836	397.7280	21.8114	-59.4391	383.9085	21.9243	-69.7103	373.0521	38.6756	-20.9388	393.0858	40.4662	-13.2989	376.2866	37.6334	5.3642	379.0997	57.6164	-15.8153	394.2131	56.5837	-13.0947	381.7939	50.1105	5.6216	384.9365	79.5730	-17.9783	408.0432	87.6659	-35.8895	402.4381	92.2049	-48.4518	399.6276
